ts_code,end_date,symbol,mkv,amount,stk_float_ratio,stock_name,fund_name
001121.OF,20211231,603993.SH,0.08928,160.0,0.01,洛阳钼业,东方睿鑫热点挖掘C
001121.OF,20211231,688396.SH,0.069768,10.8,0.02,华润微,东方睿鑫热点挖掘C
001120.OF,20211231,002340.SZ,0.07452,72.0,0.02,格林美,东方睿鑫热点挖掘A
001120.OF,20211231,002493.SZ,0.070824,39.0,0.0,荣盛石化,东方睿鑫热点挖掘A
001120.OF,20211231,002532.SZ,0.07172,88.0,0.07,天山铝业,东方睿鑫热点挖掘A
001120.OF,20211231,300037.SZ,0.0904,8.0,0.03,新宙邦,东方睿鑫热点挖掘A
001120.OF,20211231,600362.SH,0.107184,48.0,0.02,江西铜业,东方睿鑫热点挖掘A
001120.OF,20211231,601168.SH,0.070772,52.0,0.02,西部矿业,东方睿鑫热点挖掘A
001120.OF,20211231,601899.SH,0.10476,108.0,0.01,紫金矿业,东方睿鑫热点挖掘A
001120.OF,20211231,603799.SH,0.11031,10.0,0.01,华友钴业,东方睿鑫热点挖掘A
001120.OF,20211231,603993.SH,0.08928,160.0,0.01,洛阳钼业,东方睿鑫热点挖掘A
001120.OF,20211231,688396.SH,0.069768,10.8,0.02,华润微,东方睿鑫热点挖掘A
001185.OF,20211231,000002.SZ,0.0926311256,46.8781,0.0,万科A,安信动态策略A
001185.OF,20211231,000333.SZ,0.05712894,7.74,0.0,美的集团,安信动态策略A
001185.OF,20211231,000932.SZ,0.05287828,103.48,0.02,华菱钢铁,安信动态策略A
001185.OF,20211231,001979.SZ,0.0924063134,69.2701,0.01,招商蛇口,安信动态策略A
001185.OF,20211231,002078.SZ,0.07060605,61.45,0.02,太阳纸业,安信动态策略A
001185.OF,20211231,002142.SZ,0.0609639624,15.9258,0.0,宁波银行,安信动态策略A
001185.OF,20211231,002925.SZ,0.044783820300000006,13.1601,0.02,盈趣科技,安信动态策略A
001185.OF,20211231,600048.SH,0.1256244057,80.3739,0.01,保利发展,安信动态策略A
001185.OF,20211231,600383.SH,0.1279164953,98.6249,0.02,金地集团,安信动态策略A
001185.OF,20211231,601668.SH,0.10426915,208.5383,0.01,中国建筑,安信动态策略A
001105.OF,20211231,002049.SZ,0.1116,4.96,0.01,紫光国微,信达澳银转型创新
001105.OF,20211231,002402.SZ,0.07965672,29.04,0.04,和而泰,信达澳银转型创新
001105.OF,20211231,002460.SZ,0.10990021900000001,7.6934,0.01,赣锋锂业,信达澳银转型创新
001105.OF,20211231,300207.SZ,0.10050944,23.84,0.02,欣旺达,信达澳银转型创新
001105.OF,20211231,300850.SZ,0.09603838,5.38,0.05,新强联,信达澳银转型创新
001105.OF,20211231,300994.SZ,0.101666735,21.351,0.46,久祺股份,信达澳银转型创新
001105.OF,20211231,600499.SH,0.1224867,49.35,0.03,科达制造,信达澳银转型创新
001105.OF,20211231,601012.SH,0.1058536,12.28,0.0,隆基股份,信达澳银转型创新
001105.OF,20211231,603659.SH,0.1252758,7.8,0.01,璞泰来,信达澳银转型创新
001105.OF,20211231,603936.SH,0.0858968,49.94,0.1,博敏电子,信达澳银转型创新
001068.OF,20211231,000002.SZ,0.015808,8.0,0.0,万科A,华融新锐
001068.OF,20211231,000888.SZ,0.01056,16.0,0.03,峨眉山A,华融新锐
001068.OF,20211231,002044.SZ,0.014601,18.6,0.0,美年健康,华融新锐
001068.OF,20211231,300577.SZ,0.006858,3.0,0.02,开润股份,华融新锐
001068.OF,20211231,300751.SZ,0.006423,0.1,0.0,迈为股份,华融新锐
001068.OF,20211231,600383.SH,0.007782,6.0,0.0,金地集团,华融新锐
001068.OF,20211231,600547.SH,0.0067752,3.6,0.0,山东黄金,华融新锐
001068.OF,20211231,601155.SH,0.0072825,2.5,0.0,新城控股,华融新锐
001068.OF,20211231,603587.SH,0.0068976,3.6,0.01,地素时尚,华融新锐
001068.OF,20211231,688111.SH,0.00795,0.3,0.0,金山办公,华融新锐
001172.OF,20211231,000333.SZ,0.0354288,4.8,0.0,美的集团,鹏华弘泽A
001172.OF,20211231,000977.SZ,0.0322298016,8.9952,0.01,浪潮信息,鹏华弘泽A
001172.OF,20211231,002705.SZ,0.03705,15.0,0.02,新宝股份,鹏华弘泽A
001172.OF,20211231,600030.SH,0.039615,15.0,0.0,中信证券,鹏华弘泽A
001172.OF,20211231,600837.SH,0.063752,52.0,0.01,海通证券,鹏华弘泽A
001172.OF,20211231,601668.SH,0.0475,95.0,0.0,中国建筑,鹏华弘泽A
001172.OF,20211231,601988.SH,0.061,200.0,0.0,中国银行,鹏华弘泽A
001172.OF,20211231,601989.SH,0.03376,80.0,0.0,中国重工,鹏华弘泽A
001172.OF,20211231,603883.SH,0.039504,8.0,0.02,老百姓,鹏华弘泽A
001172.OF,20211231,605499.SH,0.036368,2.0,0.05,东鹏饮料,鹏华弘泽A
001190.OF,20211231,002777.SZ,0.02120755,7.67,0.02,久远银海,鹏华弘润A
001190.OF,20211231,300161.SZ,0.0262218,8.7,0.05,华中数控,鹏华弘润A
001190.OF,20211231,300558.SZ,0.01899954,2.38,0.01,贝达药业,鹏华弘润A
001190.OF,20211231,600050.SH,0.01965,50.0,0.0,中国联通,鹏华弘润A
001190.OF,20211231,600519.SH,0.03075,0.15,0.0,贵州茅台,鹏华弘润A
001190.OF,20211231,600660.SH,0.0246405494,5.2271,0.0,福耀玻璃,鹏华弘润A
001190.OF,20211231,601288.SH,0.0543018,184.7,0.0,农业银行,鹏华弘润A
001190.OF,20211231,601328.SH,0.0515398,111.8,0.0,交通银行,鹏华弘润A
001190.OF,20211231,601398.SH,0.11608336,250.72,0.0,工商银行,鹏华弘润A
001190.OF,20211231,601988.SH,0.15677,514.0,0.0,中国银行,鹏华弘润A
001191.OF,20211231,002777.SZ,0.02120755,7.67,0.02,久远银海,鹏华弘润C
001191.OF,20211231,300161.SZ,0.0262218,8.7,0.05,华中数控,鹏华弘润C
001191.OF,20211231,300558.SZ,0.01899954,2.38,0.01,贝达药业,鹏华弘润C
001191.OF,20211231,600050.SH,0.01965,50.0,0.0,中国联通,鹏华弘润C
001191.OF,20211231,600519.SH,0.03075,0.15,0.0,贵州茅台,鹏华弘润C
001191.OF,20211231,600660.SH,0.0246405494,5.2271,0.0,福耀玻璃,鹏华弘润C
001191.OF,20211231,601288.SH,0.0543018,184.7,0.0,农业银行,鹏华弘润C
001191.OF,20211231,601328.SH,0.0515398,111.8,0.0,交通银行,鹏华弘润C
001191.OF,20211231,601398.SH,0.11608336,250.72,0.0,工商银行,鹏华弘润C
001191.OF,20211231,601988.SH,0.15677,514.0,0.0,中国银行,鹏华弘润C
001174.OF,20211231,002013.SZ,0.223614,123.0,0.03,中航机电,中欧瑾和C
001174.OF,20211231,002466.SZ,0.1819,17.0,0.01,天齐锂业,中欧瑾和C
001174.OF,20211231,002594.SZ,0.214496,8.0,0.01,比亚迪,中欧瑾和C
001174.OF,20211231,300014.SZ,0.29545,25.0,0.01,亿纬锂能,中欧瑾和C
001174.OF,20211231,300274.SZ,0.230364,15.8,0.01,阳光电源,中欧瑾和C
001174.OF,20211231,300750.SZ,0.4116,7.0,0.0,宁德时代,中欧瑾和C
001174.OF,20211231,600893.SH,0.22211,35.0,0.02,航发动力,中欧瑾和C
001174.OF,20211231,600905.SH,0.2335657313,311.0063,0.04,三峡能源,中欧瑾和C
001174.OF,20211231,688116.SH,0.17926295329999997,12.0077,0.07,天奈科技,中欧瑾和C
001174.OF,20211231,688122.SH,0.24236744920000003,25.0018,0.08,西部超导,中欧瑾和C
001173.OF,20211231,002013.SZ,0.223614,123.0,0.03,中航机电,中欧瑾和A
001173.OF,20211231,002466.SZ,0.1819,17.0,0.01,天齐锂业,中欧瑾和A
001173.OF,20211231,002594.SZ,0.214496,8.0,0.01,比亚迪,中欧瑾和A
001173.OF,20211231,300014.SZ,0.29545,25.0,0.01,亿纬锂能,中欧瑾和A
001173.OF,20211231,300274.SZ,0.230364,15.8,0.01,阳光电源,中欧瑾和A
001173.OF,20211231,300750.SZ,0.4116,7.0,0.0,宁德时代,中欧瑾和A
001173.OF,20211231,600893.SH,0.22211,35.0,0.02,航发动力,中欧瑾和A
001173.OF,20211231,600905.SH,0.2335657313,311.0063,0.04,三峡能源,中欧瑾和A
001173.OF,20211231,688116.SH,0.17926295329999997,12.0077,0.07,天奈科技,中欧瑾和A
001173.OF,20211231,688122.SH,0.24236744920000003,25.0018,0.08,西部超导,中欧瑾和A
001127.OF,20211231,002812.SZ,0.1086736,4.34,0.01,恩捷股份,中银宏观策略
001127.OF,20211231,300274.SZ,0.1054134,7.23,0.01,阳光电源,中银宏观策略
001127.OF,20211231,300750.SZ,0.292824,4.98,0.0,宁德时代,中银宏观策略
001127.OF,20211231,300761.SZ,0.1077543409,28.4989,0.24,立华股份,中银宏观策略
001127.OF,20211231,600048.SH,0.10490856,67.12,0.01,保利发展,中银宏观策略
001127.OF,20211231,600887.SH,0.10642782,25.67,0.0,伊利股份,中银宏观策略
001127.OF,20211231,600900.SH,0.2535817,111.71,0.0,长江电力,中银宏观策略
001127.OF,20211231,601012.SH,0.11897065400000001,13.8017,0.0,隆基股份,中银宏观策略
001127.OF,20211231,601985.SH,0.142627283,171.8401,0.01,中国核电,中银宏观策略
001127.OF,20211231,603668.SH,0.13058275,104.05,0.31,天马科技,中银宏观策略
000972.OF,20211231,000733.SZ,0.0037284,0.3,0.0,振华科技,新华万银多元策略
000972.OF,20211231,002013.SZ,0.0039996,2.2,0.0,中航机电,新华万银多元策略
000972.OF,20211231,002179.SZ,0.0035196,0.35,0.0,中航光电,新华万银多元策略
000972.OF,20211231,002594.SZ,0.0026812,0.1,0.0,比亚迪,新华万银多元策略
000972.OF,20211231,300014.SZ,0.00283632,0.24,0.0,亿纬锂能,新华万银多元策略
000972.OF,20211231,300073.SZ,0.0026061,0.3,0.0,当升科技,新华万银多元策略
000972.OF,20211231,300421.SZ,0.0026304,1.2,0.01,力星股份,新华万银多元策略
000972.OF,20211231,300750.SZ,0.00294,0.05,0.0,宁德时代,新华万银多元策略
000972.OF,20211231,600765.SH,0.0030294,0.6,0.0,中航重机,新华万银多元策略
000972.OF,20211231,603985.SH,0.0029381,0.55,0.0,恒润股份,新华万银多元策略
000462.OF,20211231,002371.SZ,0.31891138,9.19,0.02,北方华创,农银汇理主题轮动
000462.OF,20211231,002709.SZ,0.29744796,25.944,0.03,天赐材料,农银汇理主题轮动
000462.OF,20211231,002812.SZ,0.3012312,12.03,0.02,恩捷股份,农银汇理主题轮动
000462.OF,20211231,300058.SZ,0.336682721,313.777,0.13,蓝色光标,农银汇理主题轮动
000462.OF,20211231,300413.SZ,0.24055288,42.04,0.05,芒果超媒,农银汇理主题轮动
000462.OF,20211231,300750.SZ,0.41748,7.1,0.0,宁德时代,农银汇理主题轮动
000462.OF,20211231,300860.SZ,0.31014362079999996,36.5908,0.87,锋尚文化,农银汇理主题轮动
000462.OF,20211231,600745.SH,0.295723323,22.8711,0.02,闻泰科技,农银汇理主题轮动
000462.OF,20211231,603659.SH,0.2645005785,16.4685,0.02,璞泰来,农银汇理主题轮动
000462.OF,20211231,688599.SH,0.237077142,30.0478,0.02,天合光能,农银汇理主题轮动
001189.OF,20211231,002027.SZ,0.06552,80.0,0.01,分众传媒,广发聚宝A
001189.OF,20211231,002675.SZ,0.0789135708,50.0086,0.07,东诚药业,广发聚宝A
001189.OF,20211231,002727.SZ,0.0693360997,18.0047,0.05,一心堂,广发聚宝A
001189.OF,20211231,300294.SZ,0.06903,18.0,0.04,博雅生物,广发聚宝A
001189.OF,20211231,600256.SH,0.0654058206,100.0089,0.02,广汇能源,广发聚宝A
001189.OF,20211231,600905.SH,0.0681730013,90.7763,0.01,三峡能源,广发聚宝A
001189.OF,20211231,601058.SH,0.08874,60.0,0.02,赛轮轮胎,广发聚宝A
001189.OF,20211231,601166.SH,0.07616,40.0,0.0,兴业银行,广发聚宝A
001189.OF,20211231,601838.SH,0.072,60.0,0.02,成都银行,广发聚宝A
001189.OF,20211231,603995.SH,0.081004,14.0,0.13,甬金股份,广发聚宝A
001104.OF,20211231,000568.SZ,0.6986273917,27.5191,0.02,泸州老窖,华安新丝路主题A
001104.OF,20211231,002049.SZ,0.4572,20.32,0.03,紫光国微,华安新丝路主题A
001104.OF,20211231,002179.SZ,0.35819472,35.62,0.03,中航光电,华安新丝路主题A
001104.OF,20211231,002821.SZ,0.57519615,13.2229,0.06,凯莱英,华安新丝路主题A
001104.OF,20211231,300015.SZ,0.49552667359999997,117.2012,0.03,爱尔眼科,华安新丝路主题A
001104.OF,20211231,300750.SZ,1.00287516,17.0557,0.01,宁德时代,华安新丝路主题A
001104.OF,20211231,600519.SH,1.0619,5.18,0.0,贵州茅台,华安新丝路主题A
001104.OF,20211231,600809.SH,0.6858488976,21.7192,0.02,山西汾酒,华安新丝路主题A
001104.OF,20211231,601888.SH,0.3839675,17.5,0.01,中国中免,华安新丝路主题A
001104.OF,20211231,603501.SH,0.44844111,14.43,0.02,韦尔股份,华安新丝路主题A
001143.OF,20211231,000537.SZ,0.288520862,119.7182,0.07,广宇发展,华商量化进取
001143.OF,20211231,002025.SZ,0.2755239,32.82,0.08,航天电器,华商量化进取
001143.OF,20211231,002049.SZ,0.2322,10.32,0.02,紫光国微,华商量化进取
001143.OF,20211231,002371.SZ,0.21966366,6.33,0.01,北方华创,华商量化进取
001143.OF,20211231,002475.SZ,0.235576488,47.8814,0.01,立讯精密,华商量化进取
001143.OF,20211231,002897.SZ,0.25010298,44.18,0.28,意华股份,华商量化进取
001143.OF,20211231,300450.SZ,0.29063796,39.08,0.03,先导智能,华商量化进取
001143.OF,20211231,300750.SZ,0.6564726,11.1645,0.01,宁德时代,华商量化进取
001143.OF,20211231,600011.SH,0.21653274,223.46,0.02,华能国际,华商量化进取
001143.OF,20211231,688518.SH,0.2183404977,44.3151,0.18,联赢激光,华商量化进取
001118.OF,20211231,000333.SZ,0.317383,43.0,0.01,美的集团,华宝事件驱动
001118.OF,20211231,002127.SZ,0.276,400.0,0.2,南极电商,华宝事件驱动
001118.OF,20211231,002402.SZ,0.31868174,116.18,0.14,和而泰,华宝事件驱动
001118.OF,20211231,002624.SZ,0.36972324,182.04,0.1,完美世界,华宝事件驱动
001118.OF,20211231,300014.SZ,0.47272,40.0,0.02,亿纬锂能,华宝事件驱动
001118.OF,20211231,300750.SZ,0.4116,7.0,0.0,宁德时代,华宝事件驱动
001118.OF,20211231,600690.SH,0.26901,90.0,0.01,海尔智家,华宝事件驱动
001118.OF,20211231,601888.SH,0.53996801,24.61,0.01,中国中免,华宝事件驱动
001118.OF,20211231,603605.SH,0.270803,13.0,0.06,珀莱雅,华宝事件驱动
001118.OF,20211231,603678.SH,0.37825,50.0,0.11,火炬电子,华宝事件驱动
001164.OF,20211231,000858.SZ,0.10954872,4.92,0.0,五粮液,中欧琪和A
001164.OF,20211231,002709.SZ,0.13861185,12.09,0.01,天赐材料,中欧琪和A
001164.OF,20211231,600030.SH,0.13434767,50.87,0.01,中信证券,中欧琪和A
001164.OF,20211231,600905.SH,0.12039754130000001,160.3163,0.02,三峡能源,中欧琪和A
001164.OF,20211231,601111.SH,0.10870178,119.06,0.01,中国国航,中欧琪和A
001164.OF,20211231,601658.SH,0.1528164,299.64,0.03,邮储银行,中欧琪和A
001164.OF,20211231,601688.SH,0.1359528,76.55,0.01,华泰证券,中欧琪和A
001164.OF,20211231,603486.SH,0.144912,9.6,0.02,科沃斯,中欧琪和A
001164.OF,20211231,688099.SH,0.16213936199999998,12.4531,0.06,晶晨股份,中欧琪和A
001164.OF,20211231,688696.SH,0.1104,2.0,0.19,极米科技,中欧琪和A
001165.OF,20211231,000858.SZ,0.10954872,4.92,0.0,五粮液,中欧琪和C
001165.OF,20211231,002709.SZ,0.13861185,12.09,0.01,天赐材料,中欧琪和C
001165.OF,20211231,600030.SH,0.13434767,50.87,0.01,中信证券,中欧琪和C
001165.OF,20211231,600905.SH,0.12039754130000001,160.3163,0.02,三峡能源,中欧琪和C
001165.OF,20211231,601111.SH,0.10870178,119.06,0.01,中国国航,中欧琪和C
001165.OF,20211231,601658.SH,0.1528164,299.64,0.03,邮储银行,中欧琪和C
001165.OF,20211231,601688.SH,0.1359528,76.55,0.01,华泰证券,中欧琪和C
001165.OF,20211231,603486.SH,0.144912,9.6,0.02,科沃斯,中欧琪和C
001165.OF,20211231,688099.SH,0.16213936199999998,12.4531,0.06,晶晨股份,中欧琪和C
001165.OF,20211231,688696.SH,0.1104,2.0,0.19,极米科技,中欧琪和C
001112.OF,20211231,000002.SZ,3.4751036632,1758.6557,0.18,万科A,东方红中国优势
001112.OF,20211231,000333.SZ,3.6856912785000002,499.3485,0.07,美的集团,东方红中国优势
001112.OF,20211231,002027.SZ,3.6267444486000002,4428.2594,0.31,分众传媒,东方红中国优势
001112.OF,20211231,002415.SZ,4.2071343888,804.1159,0.1,海康威视,东方红中国优势
001112.OF,20211231,002475.SZ,4.597218972,934.3941,0.13,立讯精密,东方红中国优势
001112.OF,20211231,300616.SZ,1.6040448256,373.9904,2.87,尚品宅配,东方红中国优势
001112.OF,20211231,600519.SH,1.7544105,8.5581,0.01,贵州茅台,东方红中国优势
001112.OF,20211231,600585.SH,1.8140605730000001,450.1391,0.11,海螺水泥,东方红中国优势
001112.OF,20211231,600887.SH,2.3127847392,557.8352,0.09,伊利股份,东方红中国优势
001112.OF,20211231,689009.SH,1.5534559926,227.3418,5.13,九号公司-WD,东方红中国优势
001146.OF,20211231,000001.SZ,0.0997094384,60.5033,0.0,平安银行,中欧瑾源A
001146.OF,20211231,000333.SZ,0.1070245,14.5,0.0,美的集团,中欧瑾源A
001146.OF,20211231,000636.SZ,0.11713962800000001,39.3086,0.04,风华高科,中欧瑾源A
001146.OF,20211231,002475.SZ,0.11806819199999999,23.9976,0.0,立讯精密,中欧瑾源A
001146.OF,20211231,002906.SZ,0.079692,14.5,0.03,华阳集团,中欧瑾源A
001146.OF,20211231,300219.SZ,0.099603,63.0,0.1,鸿利智汇,中欧瑾源A
001146.OF,20211231,600048.SH,0.095343,61.0,0.01,保利发展,中欧瑾源A
001146.OF,20211231,600519.SH,0.2132,1.04,0.0,贵州茅台,中欧瑾源A
001146.OF,20211231,600900.SH,0.136218387,60.0081,0.0,长江电力,中欧瑾源A
001146.OF,20211231,601877.SH,0.0770627,14.3,0.01,正泰电器,中欧瑾源A
001147.OF,20211231,000001.SZ,0.0997094384,60.5033,0.0,平安银行,中欧瑾源C
001147.OF,20211231,000333.SZ,0.1070245,14.5,0.0,美的集团,中欧瑾源C
001147.OF,20211231,000636.SZ,0.11713962800000001,39.3086,0.04,风华高科,中欧瑾源C
001147.OF,20211231,002475.SZ,0.11806819199999999,23.9976,0.0,立讯精密,中欧瑾源C
001147.OF,20211231,002906.SZ,0.079692,14.5,0.03,华阳集团,中欧瑾源C
001147.OF,20211231,300219.SZ,0.099603,63.0,0.1,鸿利智汇,中欧瑾源C
001147.OF,20211231,600048.SH,0.095343,61.0,0.01,保利发展,中欧瑾源C
001147.OF,20211231,600519.SH,0.2132,1.04,0.0,贵州茅台,中欧瑾源C
001147.OF,20211231,600900.SH,0.136218387,60.0081,0.0,长江电力,中欧瑾源C
001147.OF,20211231,601877.SH,0.0770627,14.3,0.01,正泰电器,中欧瑾源C
001040.OF,20211231,002810.SZ,0.412365075,66.975,0.21,山东赫达,新华策略精选
001040.OF,20211231,002833.SZ,0.308928,96.0,0.53,弘亚数控,新华策略精选
001040.OF,20211231,300285.SZ,0.25542,60.0,0.08,国瓷材料,新华策略精选
001040.OF,20211231,600690.SH,0.21873502,73.18,0.01,海尔智家,新华策略精选
001040.OF,20211231,603338.SH,0.473534,59.0,0.12,浙江鼎力,新华策略精选
001040.OF,20211231,603613.SH,0.28501475,26.513,0.12,国联股份,新华策略精选
001040.OF,20211231,688139.SH,0.545582986,60.073,0.33,海尔生物,新华策略精选
001040.OF,20211231,688188.SH,0.23470273940000003,6.0889,0.23,柏楚电子,新华策略精选
001040.OF,20211231,688200.SH,0.266940493,5.2147,0.15,华峰测控,新华策略精选
001040.OF,20211231,688677.SH,0.443177124,47.0964,2.54,海泰新光,新华策略精选
001037.OF,20211231,000977.SZ,0.23287529350000002,64.9945,0.04,浪潮信息,国投瑞银锐意改革
001037.OF,20211231,002013.SZ,0.16362,90.0,0.02,中航机电,国投瑞银锐意改革
001037.OF,20211231,002241.SZ,0.13525,25.0,0.01,歌尔股份,国投瑞银锐意改革
001037.OF,20211231,300059.SZ,0.22270453199999998,60.012,0.01,东方财富,国投瑞银锐意改革
001037.OF,20211231,600132.SH,0.1402327836,9.2673,0.02,重庆啤酒,国投瑞银锐意改革
001037.OF,20211231,600426.SH,0.1897719,60.63,0.03,华鲁恒升,国投瑞银锐意改革
001037.OF,20211231,600519.SH,0.2665,1.3,0.0,贵州茅台,国投瑞银锐意改革
001037.OF,20211231,600745.SH,0.15516,12.0,0.01,闻泰科技,国投瑞银锐意改革
001037.OF,20211231,600900.SH,0.1362,60.0,0.0,长江电力,国投瑞银锐意改革
001037.OF,20211231,603501.SH,0.155385,5.0,0.01,韦尔股份,国投瑞银锐意改革
164402.OF,20211231,000733.SZ,1.5989516816,128.6572,0.25,振华科技,前海开源中航军工
164402.OF,20211231,000768.SZ,1.26970725,347.865,0.13,中航西飞,前海开源中航军工
164402.OF,20211231,002013.SZ,0.9788010192000001,538.3944,0.14,中航机电,前海开源中航军工
164402.OF,20211231,002025.SZ,1.1388732555,135.6609,0.32,航天电器,前海开源中航军工
164402.OF,20211231,002179.SZ,1.7276982312,171.8077,0.16,中航光电,前海开源中航军工
164402.OF,20211231,600399.SH,0.9055912,365.6,0.19,抚顺特钢,前海开源中航军工
164402.OF,20211231,600760.SH,1.1249719992,165.3398,0.08,中航沈飞,前海开源中航军工
164402.OF,20211231,600765.SH,0.8597154456,170.2744,0.18,中航重机,前海开源中航军工
164402.OF,20211231,600862.SH,0.7704184464,215.4414,0.15,中航高科,前海开源中航军工
164402.OF,20211231,600893.SH,1.8116192731999998,285.4742,0.12,航发动力,前海开源中航军工
164402.OF,20211231,688239.SH,0.0033230796000000003,0.4926,0.02,航宇科技,前海开源中航军工
164402.OF,20211231,688262.SH,0.0029927542,0.7129,0.01,国芯科技,前海开源中航军工
164402.OF,20211231,688766.SH,0.0024128192,0.0704,0.01,普冉股份,前海开源中航军工
164402.OF,20211231,688778.SH,0.005112555,0.5075,0.01,厦钨新能,前海开源中航军工
164402.OF,20211231,688798.SH,0.0075550536,0.3592,0.01,艾为电子,前海开源中航军工
000993.OF,20211231,300059.SZ,0.113133546,30.486,0.0,东方财富,华宝稳健回报
000993.OF,20211231,300274.SZ,0.05832,4.0,0.0,阳光电源,华宝稳健回报
000993.OF,20211231,300496.SZ,0.08208306,5.93,0.02,中科创达,华宝稳健回报
000993.OF,20211231,300750.SZ,0.09408,1.6,0.0,宁德时代,华宝稳健回报
000993.OF,20211231,600036.SH,0.09844291,20.21,0.0,招商银行,华宝稳健回报
000993.OF,20211231,600406.SH,0.0941029243,23.5081,0.0,国电南瑞,华宝稳健回报
000993.OF,20211231,600900.SH,0.0576126,25.38,0.0,长江电力,华宝稳健回报
000993.OF,20211231,600905.SH,0.10059645,133.95,0.02,三峡能源,华宝稳健回报
000993.OF,20211231,601012.SH,0.04678936,5.428,0.0,隆基股份,华宝稳健回报
000993.OF,20211231,601633.SH,0.05300568,10.92,0.0,长城汽车,华宝稳健回报
001043.OF,20211231,002142.SZ,0.8584182816,224.2472,0.03,宁波银行,工银瑞信美丽城镇主题A
001043.OF,20211231,002179.SZ,0.4363368792,43.3907,0.04,中航光电,工银瑞信美丽城镇主题A
001043.OF,20211231,002244.SZ,0.4914910388,1054.7018,0.39,滨江集团,工银瑞信美丽城镇主题A
001043.OF,20211231,300059.SZ,0.8298300695999999,223.6136,0.03,东方财富,工银瑞信美丽城镇主题A
001043.OF,20211231,300661.SZ,0.51443865,16.6485,0.08,圣邦股份,工银瑞信美丽城镇主题A
001043.OF,20211231,300750.SZ,0.96155052,16.3529,0.01,宁德时代,工银瑞信美丽城镇主题A
001043.OF,20211231,600048.SH,1.64601093,1053.11,0.09,保利发展,工银瑞信美丽城镇主题A
001043.OF,20211231,600519.SH,0.4391305,2.1421,0.0,贵州茅台,工银瑞信美丽城镇主题A
001043.OF,20211231,601668.SH,0.52557175,1051.1435,0.03,中国建筑,工银瑞信美丽城镇主题A
001043.OF,20211231,603259.SH,1.1507880692,97.0474,0.04,药明康德,工银瑞信美丽城镇主题A
164905.OF,20211231,002460.SZ,0.21482640100000003,15.0386,0.02,赣锋锂业,交银国证新能源A
164905.OF,20211231,002594.SZ,0.42688457679999997,15.9214,0.01,比亚迪,交银国证新能源A
164905.OF,20211231,002812.SZ,0.23015766399999998,9.1916,0.01,恩捷股份,交银国证新能源A
164905.OF,20211231,300014.SZ,0.277084828,23.446,0.01,亿纬锂能,交银国证新能源A
164905.OF,20211231,300124.SZ,0.223573574,32.5909,0.01,汇川技术,交银国证新能源A
164905.OF,20211231,300274.SZ,0.265619898,18.2181,0.02,阳光电源,交银国证新能源A
164905.OF,20211231,300750.SZ,0.87906,14.95,0.01,宁德时代,交银国证新能源A
164905.OF,20211231,600438.SH,0.2228685184,49.5704,0.01,通威股份,交银国证新能源A
164905.OF,20211231,601012.SH,0.6674043620000001,77.4251,0.01,隆基股份,交银国证新能源A
164905.OF,20211231,603799.SH,0.20086127280000002,18.2088,0.02,华友钴业,交银国证新能源A
164905.OF,20211231,688167.SH,0.0030493242,0.1726,0.01,炬光科技,交银国证新能源A
164905.OF,20211231,688176.SH,0.005757639,2.5055,0.02,亚虹医药-U,交银国证新能源A
164905.OF,20211231,688248.SH,0.002223207,1.1763,0.02,南网科技,交银国证新能源A
164905.OF,20211231,688776.SH,0.0026768053,0.1447,0.01,国光电气,交银国证新能源A
164905.OF,20211231,688793.SH,0.0014791542000000002,0.1454,0.01,倍轻松,交银国证新能源A
001047.OF,20211231,000733.SZ,0.22333116,17.97,0.03,振华科技,光大国企改革主题
001047.OF,20211231,000768.SZ,0.141726215,38.8291,0.01,中航西飞,光大国企改革主题
001047.OF,20211231,002013.SZ,0.18123642,99.69,0.03,中航机电,光大国企改革主题
001047.OF,20211231,002049.SZ,0.30735,13.66,0.02,紫光国微,光大国企改革主题
001047.OF,20211231,002179.SZ,0.22656168,22.53,0.02,中航光电,光大国企改革主题
001047.OF,20211231,600038.SH,0.1899095,23.65,0.04,中直股份,光大国企改革主题
001047.OF,20211231,600399.SH,0.15384647,62.11,0.03,抚顺特钢,光大国企改革主题
001047.OF,20211231,600416.SH,0.13037684,59.56,0.09,湘电股份,光大国企改革主题
001047.OF,20211231,600760.SH,0.278514936,40.934,0.02,中航沈飞,光大国企改革主题
001047.OF,20211231,600893.SH,0.1313622,20.7,0.01,航发动力,光大国企改革主题
001115.OF,20211231,000725.SZ,0.0404,80.0,0.0,京东方A,广发聚安A
001115.OF,20211231,002027.SZ,0.03276,40.0,0.0,分众传媒,广发聚安A
001115.OF,20211231,002179.SZ,0.035196,3.5,0.0,中航光电,广发聚安A
001115.OF,20211231,002675.SZ,0.034716,22.0,0.03,东诚药业,广发聚安A
001115.OF,20211231,002695.SZ,0.03262,20.0,0.04,煌上煌,广发聚安A
001115.OF,20211231,300294.SZ,0.03068,8.0,0.02,博雅生物,广发聚安A
001115.OF,20211231,600323.SH,0.03147,15.0,0.02,瀚蓝环境,广发聚安A
001115.OF,20211231,600905.SH,0.0531530013,70.7763,0.01,三峡能源,广发聚安A
001115.OF,20211231,601009.SH,0.03136,35.0,0.0,南京银行,广发聚安A
001115.OF,20211231,601899.SH,0.0388,40.0,0.0,紫金矿业,广发聚安A
