ts_code,end_date,symbol,mkv,amount,stk_float_ratio,stock_name
161912.SZ,20210930,600808.SH,0.75944385,1534.23,0.26,马钢股份
160925.SZ,20210930,0005.HK,0.0204488393,5.9943,,
160925.SZ,20210930,0388.HK,0.015144715900000001,0.3789,,
160925.SZ,20210930,0700.HK,0.0779125863,2.027,,
160925.SZ,20210930,0939.HK,0.016873963500000002,36.3,0.0,
160925.SZ,20210930,0998.HK,2.77989e-05,0.0948,0.0,
160925.SZ,20210930,1299.HK,0.026376678900000002,3.52,,
160925.SZ,20210930,2318.HK,0.0099811001,2.25,0.0,
160925.SZ,20210930,300750.SZ,0.0210292,0.4,0.0,宁德时代
160925.SZ,20210930,3690.HK,0.0377995977,1.84,,
160925.SZ,20210930,3968.HK,0.006978335400000001,1.35,0.0,
160925.SZ,20210930,600036.SH,0.01881785,3.73,0.0,招商银行
160925.SZ,20210930,600519.SH,0.03294,0.18,0.0,贵州茅台
160925.SZ,20210930,601318.SH,0.015765843600000003,3.2601,0.0,中国平安
159965.SZ,20210930,000002.SZ,0.03364849,15.79,0.0,万科A
159965.SZ,20210930,000333.SZ,0.028188,4.05,0.0,美的集团
159965.SZ,20210930,002415.SZ,0.04383445,7.9699,0.0,海康威视
159965.SZ,20210930,600036.SH,0.0515599,10.22,0.0,招商银行
159965.SZ,20210930,600276.SH,0.037938718999999996,7.553,0.0,恒瑞医药
159965.SZ,20210930,600519.SH,0.0509472,0.2784,0.0,贵州茅台
159965.SZ,20210930,600887.SH,0.059173542999999995,15.6959,0.0,伊利股份
159965.SZ,20210930,601166.SH,0.0508191,27.77,0.0,兴业银行
159965.SZ,20210930,601318.SH,0.04608708,9.53,0.0,中国平安
159965.SZ,20210930,601398.SH,0.0385382,82.7,0.0,工商银行
512380.SH,20210930,000001.SZ,0.0237104527,13.2239,0.0,平安银行
512380.SH,20210930,000858.SZ,0.044718263700000004,2.0383,0.0,五粮液
512380.SH,20210930,300750.SZ,0.0627353609,1.1933,0.0,宁德时代
512380.SH,20210930,300760.SZ,0.0246553174,0.6397,0.0,迈瑞医疗
512380.SH,20210930,600036.SH,0.0537771775,10.6595,0.0,招商银行
512380.SH,20210930,600519.SH,0.121146,0.662,0.0,贵州茅台
512380.SH,20210930,600900.SH,0.02633356,11.9698,0.0,长江电力
512380.SH,20210930,601012.SH,0.0327066192,3.9654,0.0,隆基股份
512380.SH,20210930,601318.SH,0.0275352168,5.6938,0.0,中国平安
512380.SH,20210930,601888.SH,0.0342576,1.3176,0.0,中国中免
512380.SH,20210930,688087.SH,0.0014186874,0.2469,0.01,英科再生
512380.SH,20210930,688319.SH,0.0010734152,0.3412,0.01,欧林生物
512380.SH,20210930,688359.SH,0.0010482981,0.2213,0.01,三孚新科
512380.SH,20210930,688626.SH,0.001238481,0.2139,0.01,翔宇医疗
512380.SH,20210930,688682.SH,0.0010078684,0.0946,0.01,霍莱沃
159964.SZ,20210930,300014.SZ,0.1467178965,14.8155,0.01,亿纬锂能
159964.SZ,20210930,300015.SZ,0.156894006,29.3809,0.01,爱尔眼科
159964.SZ,20210930,300059.SZ,0.3564657054,103.7142,0.01,东方财富
159964.SZ,20210930,300122.SZ,0.14531686,9.14,0.01,智飞生物
159964.SZ,20210930,300124.SZ,0.13478913,21.3951,0.01,汇川技术
159964.SZ,20210930,300142.SZ,0.12686544,20.08,0.01,沃森生物
159964.SZ,20210930,300274.SZ,0.18577176,12.52,0.01,阳光电源
159964.SZ,20210930,300347.SZ,0.119016,6.84,0.01,泰格医药
159964.SZ,20210930,300750.SZ,0.76546288,14.56,0.01,宁德时代
159964.SZ,20210930,300760.SZ,0.2135535136,5.5408,0.01,迈瑞医疗
159964.SZ,20210930,300973.SZ,0.0005039736,0.0348,0.0,立高食品
159964.SZ,20210930,300979.SZ,0.00041718239999999996,0.0486,0.0,华利集团
159964.SZ,20210930,300981.SZ,0.0002605412,0.0313,0.0,中红医疗
159964.SZ,20210930,301029.SZ,0.0002673594,0.0462,0.0,怡合达
159964.SZ,20210930,301078.SZ,0.00043569269999999997,0.7551,0.01,孩子王
159962.SZ,20210930,000155.SZ,0.02653625,9.23,0.01,川能动力
159962.SZ,20210930,000568.SZ,0.0578146536,2.6092,0.0,泸州老窖
159962.SZ,20210930,000629.SZ,0.02474514,51.66,0.01,攀钢钒钛
159962.SZ,20210930,000858.SZ,0.0518484387,2.3633,0.0,五粮液
159962.SZ,20210930,002268.SZ,0.0295432965,7.1103,0.01,卫士通
159962.SZ,20210930,002312.SZ,0.02113155,14.85,0.01,川发龙蟒
159962.SZ,20210930,600392.SH,0.029649107999999997,14.7508,0.01,盛和资源
159962.SZ,20210930,600674.SH,0.0228231525,15.8825,0.0,川投能源
159962.SZ,20210930,600875.SH,0.02439573,13.331,0.01,东方电气
159962.SZ,20210930,601838.SH,0.0309028904,26.0564,0.01,成都银行
501063.SH,20210930,001914.SZ,0.10913,70.0,0.1,招商积余
501063.SH,20210930,002484.SZ,0.0894,50.0,0.06,江海股份
501063.SH,20210930,0700.HK,0.1153121652,3.0,,
501063.SH,20210930,2319.HK,0.08355591799999999,20.0,,
501063.SH,20210930,300193.SZ,0.1305,100.0,0.23,佳士科技
501063.SH,20210930,300760.SZ,0.077084,2.0,0.0,迈瑞医疗
501063.SH,20210930,600111.SH,0.13281,30.0,0.01,北方稀土
501063.SH,20210930,600399.SH,0.08696,40.0,0.02,抚顺特钢
501063.SH,20210930,600588.SH,0.082825,25.0,0.01,用友网络
501063.SH,20210930,6049.HK,0.115961952,30.0,,
501070.SH,20210930,000568.SZ,0.33237,15.0,0.01,泸州老窖
501070.SH,20210930,002832.SZ,0.33137,130.0,0.35,比音勒芬
501070.SH,20210930,300408.SZ,0.2968,80.0,0.05,三环集团
501070.SH,20210930,300662.SZ,0.371592,72.0,0.4,科锐国际
501070.SH,20210930,600285.SH,0.864,800.0,1.44,羚锐制药
501070.SH,20210930,600519.SH,0.68808,3.76,0.0,贵州茅台
501070.SH,20210930,601899.SH,0.48432,480.0,0.02,紫金矿业
501070.SH,20210930,603833.SH,0.588915,45.0,0.07,欧派家居
501070.SH,20210930,603997.SH,0.31264,320.0,0.37,继峰股份
501070.SH,20210930,688276.SH,0.3071535828,31.3486,1.0,百克生物
512590.SH,20210930,000789.SZ,0.02301018,17.34,0.02,万年青
512590.SH,20210930,000848.SZ,0.0348957,30.45,0.03,承德露露
512590.SH,20210930,002128.SZ,0.03089646,20.34,0.01,电投能源
512590.SH,20210930,002233.SZ,0.0280534,25.16,0.02,塔牌集团
512590.SH,20210930,002318.SZ,0.02245803,16.03,0.02,久立特材
512590.SH,20210930,002884.SZ,0.0287924214,13.2929,0.05,凌霄泵业
512590.SH,20210930,300193.SZ,0.02697435,20.67,0.05,佳士科技
512590.SH,20210930,300996.SZ,0.0007561083999999999,0.2478,0.01,普联软件
512590.SH,20210930,301018.SZ,0.0009689878999999999,0.5008,0.01,申菱环境
512590.SH,20210930,301020.SZ,0.0008799233999999999,0.2817,0.01,密封科技
512590.SH,20210930,301021.SZ,0.0009136205,0.2283,0.01,英诺激光
512590.SH,20210930,601225.SH,0.0343508,23.21,0.0,陕西煤业
512590.SH,20210930,603167.SH,0.021500862599999997,26.0301,0.06,渤海轮渡
512590.SH,20210930,603886.SH,0.0226144,11.84,0.05,元祖股份
512590.SH,20210930,605117.SH,0.001409496,0.0627,0.0,德业股份
501069.SH,20210930,000739.SZ,0.00748328,1.96,0.0,普洛药业
501069.SH,20210930,002127.SZ,0.0042306,6.41,0.0,南极电商
501069.SH,20210930,002555.SZ,0.00659086,3.14,0.0,三七互娱
501069.SH,20210930,002585.SZ,0.0048672,1.95,0.0,双星新材
501069.SH,20210930,300432.SZ,0.00392064,0.96,0.0,富临精工
501069.SH,20210930,300676.SZ,0.00472554,0.54,0.0,华大基因
501069.SH,20210930,601216.SH,0.0049478,8.65,0.0,君正集团
501069.SH,20210930,603026.SH,0.0109098,0.36,0.0,石大胜华
501069.SH,20210930,603156.SH,0.00493787,1.61,0.0,养元饮品
501069.SH,20210930,603198.SH,0.00322749,0.63,0.0,迎驾贡酒
501311.SH,20210930,0175.HK,0.5723447093,307.4,,
501311.SH,20210930,0669.HK,0.9884381859,76.5,,
501311.SH,20210930,0700.HK,1.8227009579,47.42,,
501311.SH,20210930,0981.HK,0.428639985,233.35,0.12,
501311.SH,20210930,1114.HK,0.1044773868,171.8,,
501311.SH,20210930,1211.HK,0.8846347445999999,43.7,0.04,
501311.SH,20210930,1801.HK,0.4302088452,68.4,,
501311.SH,20210930,1810.HK,1.5124359249000001,850.36,,
501311.SH,20210930,2269.HK,1.9801294711000001,187.9,,
501311.SH,20210930,2382.HK,0.6346717594,37.2,,
501311.SH,20210930,3690.HK,1.8827897423,91.65,,
501064.SH,20210930,000825.SZ,0.36898,380.0,0.07,太钢不锈
501064.SH,20210930,002266.SZ,0.37044567,490.0075,0.17,浙富控股
501064.SH,20210930,002459.SZ,0.42871391049999996,65.0059,0.1,晶澳科技
501064.SH,20210930,300750.SZ,0.420584,8.0,0.0,宁德时代
501064.SH,20210930,600019.SH,0.46110548100000004,530.0063,0.02,宝钢股份
501064.SH,20210930,600256.SH,0.5902473779999999,680.0085,0.1,广汇能源
501064.SH,20210930,601058.SH,0.4584061884,400.0054,0.16,赛轮轮胎
501064.SH,20210930,601166.SH,0.4941,270.0,0.01,兴业银行
501064.SH,20210930,601225.SH,0.3404,230.0,0.02,陕西煤业
501064.SH,20210930,601669.SH,0.338800847,400.001,0.04,中国电建
512150.SH,20210930,000858.SZ,0.03488301,1.59,0.0,五粮液
512150.SH,20210930,002594.SZ,0.01671717,0.67,0.0,比亚迪
512150.SH,20210930,300059.SZ,0.016985654,4.942,0.0,东方财富
512150.SH,20210930,300750.SZ,0.01629763,0.31,0.0,宁德时代
512150.SH,20210930,600036.SH,0.0568067,11.26,0.0,招商银行
512150.SH,20210930,600050.SH,0.00175497,4.27,0.0,中国联通
512150.SH,20210930,600519.SH,0.0732,0.4,0.0,贵州茅台
512150.SH,20210930,600905.SH,0.046986575999999995,67.704,0.01,三峡能源
512150.SH,20210930,601012.SH,0.019168352,2.324,0.0,隆基股份
512150.SH,20210930,601166.SH,0.0213012,11.64,0.0,兴业银行
512150.SH,20210930,601318.SH,0.03980028,8.23,0.0,中国平安
512150.SH,20210930,601888.SH,0.01976,0.76,0.0,中国中免
512150.SH,20210930,601995.SH,0.0062816116000000005,1.0978,0.0,中金公司
512150.SH,20210930,605117.SH,0.001319576,0.0587,0.0,德业股份
512150.SH,20210930,688516.SH,0.003864367,0.2015,0.0,奥特维
512890.SH,20210930,000718.SZ,0.0493392,102.79,0.04,苏宁环球
512890.SH,20210930,002128.SZ,0.02624832,17.28,0.01,电投能源
512890.SH,20210930,600025.SH,0.03357074,39.31,0.0,华能水电
512890.SH,20210930,600188.SH,0.11361181,39.19,0.01,兖矿能源
512890.SH,20210930,600282.SH,0.04057212,101.94,0.02,南钢股份
512890.SH,20210930,600348.SH,0.04820883,39.29,0.02,华阳股份
512890.SH,20210930,600395.SH,0.0360608,38.2,0.02,盘江股份
512890.SH,20210930,600704.SH,0.0328536,50.7,0.01,物产中大
512890.SH,20210930,600970.SH,0.0265848,23.32,0.01,中材国际
512890.SH,20210930,601088.SH,0.02807574,12.39,0.0,中国神华
512890.SH,20210930,688071.SH,0.0002870307,0.1101,0.01,华依科技
512890.SH,20210930,688076.SH,0.000733635,0.137,0.0,诺泰生物
512890.SH,20210930,688425.SH,0.0005105664,0.9972,0.0,铁建重工
512890.SH,20210930,688621.SH,0.0014365785000000002,0.0861,0.01,阳光诺和
512890.SH,20210930,688772.SH,0.0003157284,0.2188,0.0,珠海冠宇
512870.SH,20210930,001218.SZ,0.000159285,0.035,0.0,丽臣实业
512870.SH,20210930,002142.SZ,0.027802244,7.9096,0.0,宁波银行
512870.SH,20210930,002415.SZ,0.03069935,5.5817,0.0,海康威视
512870.SH,20210930,002493.SZ,0.0192089,10.2175,0.0,荣盛石化
512870.SH,20210930,300347.SZ,0.03063618,1.7607,0.0,泰格医药
512870.SH,20210930,600570.SH,0.022519632,3.9315,0.0,恒生电子
512870.SH,20210930,600763.SH,0.022775328199999997,0.7541,0.0,通策医疗
512870.SH,20210930,600926.SH,0.0149043204,9.9828,0.0,杭州银行
512870.SH,20210930,603501.SH,0.02838537,1.17,0.0,韦尔股份
512870.SH,20210930,603799.SH,0.029469,2.85,0.0,华友钴业
512870.SH,20210930,603806.SH,0.015765044,1.2433,0.0,福斯特
512870.SH,20210930,605567.SH,7.4222e-05,0.0629,0.0,春雪食品
513680.SH,20210930,0700.HK,0.021909311400000003,0.57,,
513680.SH,20210930,0939.HK,0.0252412182,54.3,0.01,
513680.SH,20210930,0941.HK,0.012320332600000001,3.15,,
513680.SH,20210930,1211.HK,0.0091095111,0.45,0.0,
513680.SH,20210930,1398.HK,0.013310382800000001,36.9,0.0,
513680.SH,20210930,1810.HK,0.0149045264,8.38,,
513680.SH,20210930,2318.HK,0.0139735402,3.15,0.0,
513680.SH,20210930,3690.HK,0.0238301811,1.16,,
513680.SH,20210930,3968.HK,0.010338274599999999,2.0,0.0,
513680.SH,20210930,3988.HK,0.009128005,39.7,0.0,
510850.SH,20210930,600030.SH,0.1126120352,44.5459,0.0,中信证券
510850.SH,20210930,600036.SH,0.32669351550000003,64.7559,0.0,招商银行
510850.SH,20210930,600276.SH,0.1176205772,23.4164,0.0,恒瑞医药
510850.SH,20210930,600519.SH,0.5944938,3.2486,0.0,贵州茅台
510850.SH,20210930,600887.SH,0.120094481,31.8553,0.01,伊利股份
510850.SH,20210930,601012.SH,0.1863973768,22.5991,0.0,隆基股份
510850.SH,20210930,601166.SH,0.139172415,76.0505,0.0,兴业银行
510850.SH,20210930,601318.SH,0.274024686,56.6635,0.01,中国平安
510850.SH,20210930,601888.SH,0.1315158,5.0583,0.0,中国中免
510850.SH,20210930,603259.SH,0.142962736,9.3562,0.0,药明康德
510850.SH,20210930,605069.SH,1.5119999999999999e-06,0.0008,0.0,正和生态
510850.SH,20210930,605567.SH,7.4222e-05,0.0629,0.0,春雪食品
510850.SH,20210930,688622.SH,0.000591164,0.1204,0.01,禾信仪器
510850.SH,20210930,688766.SH,0.0009049875,0.0375,0.0,普冉股份
510850.SH,20210930,688767.SH,0.001043844,0.222,0.01,博拓生物
501065.SH,20210930,000858.SZ,0.7314725868,33.3412,0.01,五粮液
501065.SH,20210930,002568.SZ,0.9311793776999999,125.0073,0.24,百润股份
501065.SH,20210930,002714.SZ,0.4671,90.0,0.03,牧原股份
501065.SH,20210930,0700.HK,0.6918729912,18.0,,
501065.SH,20210930,2269.HK,1.0538209,100.0,,
501065.SH,20210930,600519.SH,0.732,4.0,0.0,贵州茅台
501065.SH,20210930,601888.SH,1.04,40.0,0.02,中国中免
501065.SH,20210930,603345.SH,0.5760947935,30.0065,0.12,安井食品
501065.SH,20210930,603713.SH,0.45495,50.0,0.31,密尔克卫
501065.SH,20210930,6098.HK,1.48576251,290.0,,
501067.SH,20210930,000858.SZ,0.01250523,0.57,0.0,五粮液
501067.SH,20210930,2318.HK,0.013800090800000001,3.1109,0.0,
501067.SH,20210930,300059.SZ,0.006550922,1.906,0.0,东方财富
501067.SH,20210930,3968.HK,0.0110169823,2.1313,0.0,
501067.SH,20210930,600036.SH,0.0088792,1.76,0.0,招商银行
501067.SH,20210930,600519.SH,0.02562,0.14,0.0,贵州茅台
501067.SH,20210930,600887.SH,0.0061828,1.64,0.0,伊利股份
501067.SH,20210930,601012.SH,0.007406704,0.898,0.0,隆基股份
501067.SH,20210930,601166.SH,0.0083265,4.55,0.0,兴业银行
501067.SH,20210930,601888.SH,0.00676,0.26,0.0,中国中免
501067.SH,20210930,6030.HK,0.006865859300000001,4.1541,0.0,
501067.SH,20210930,6066.HK,0.00039999379999999996,0.55,0.0,
501068.SH,20210930,000858.SZ,0.01250523,0.57,0.0,五粮液
501068.SH,20210930,2318.HK,0.013800090800000001,3.1109,0.0,
501068.SH,20210930,300059.SZ,0.006550922,1.906,0.0,东方财富
501068.SH,20210930,3968.HK,0.0110169823,2.1313,0.0,
501068.SH,20210930,600036.SH,0.0088792,1.76,0.0,招商银行
501068.SH,20210930,600519.SH,0.02562,0.14,0.0,贵州茅台
501068.SH,20210930,600887.SH,0.0061828,1.64,0.0,伊利股份
501068.SH,20210930,601012.SH,0.007406704,0.898,0.0,隆基股份
501068.SH,20210930,601166.SH,0.0083265,4.55,0.0,兴业银行
501068.SH,20210930,601888.SH,0.00676,0.26,0.0,中国中免
501068.SH,20210930,6030.HK,0.006865859300000001,4.1541,0.0,
501068.SH,20210930,6066.HK,0.00039999379999999996,0.55,0.0,
512260.SH,20210930,000629.SZ,0.01573515,32.85,0.0,攀钢钒钛
512260.SH,20210930,002180.SZ,0.01572435,4.21,0.0,纳思达
512260.SH,20210930,002223.SZ,0.0167433301,5.1661,0.01,鱼跃医疗
512260.SH,20210930,600170.SH,0.0234479,57.19,0.01,上海建工
512260.SH,20210930,600171.SH,0.02221938,6.21,0.01,上海贝岭
512260.SH,20210930,600256.SH,0.0200322248,23.0786,0.0,广汇能源
512260.SH,20210930,600582.SH,0.015372,29.28,0.01,天地科技
512260.SH,20210930,600673.SH,0.01859435,21.85,0.01,东阳光
512260.SH,20210930,601868.SH,0.0169514412,56.1306,0.0,中国能建
512260.SH,20210930,603379.SH,0.01561998,5.73,0.03,三美股份
510550.SH,20210930,000009.SZ,0.0015305639999999999,0.798,0.0,中国宝安
510550.SH,20210930,000799.SZ,0.00173411,0.07,0.0,酒鬼酒
510550.SH,20210930,002074.SZ,0.00151968,0.32,0.0,国轩高科
510550.SH,20210930,002340.SZ,0.00164346,1.47,0.0,格林美
510550.SH,20210930,002709.SZ,0.0027472872,0.1806,0.0,天赐材料
510550.SH,20210930,300037.SZ,0.001395,0.09,0.0,新宙邦
510550.SH,20210930,300207.SZ,0.0012716,0.34,0.0,欣旺达
510550.SH,20210930,300316.SZ,0.001287,0.2,0.0,晶盛机电
510550.SH,20210930,600089.SH,0.0027645,1.14,0.0,特变电工
510550.SH,20210930,600460.SH,0.00148434,0.26,0.0,士兰微
512040.SH,20210930,000537.SZ,0.0555753,36.3,0.02,广宇发展
512040.SH,20210930,000922.SZ,0.02656341,26.59,0.05,佳电股份
512040.SH,20210930,000932.SZ,0.02652663,40.01,0.01,华菱钢铁
512040.SH,20210930,002039.SZ,0.0326536,13.6,0.04,黔源电力
512040.SH,20210930,002088.SZ,0.0314746,9.64,0.03,鲁阳节能
512040.SH,20210930,300320.SZ,0.02987028,35.73,0.07,海达股份
512040.SH,20210930,600236.SH,0.02871288,37.98,0.0,桂冠电力
512040.SH,20210930,600618.SH,0.03222963,21.33,0.03,氯碱化工
512040.SH,20210930,601001.SH,0.03182991,25.69,0.02,晋控煤业
512040.SH,20210930,601877.SH,0.0360542,6.37,0.0,正泰电器
512040.SH,20210930,688323.SH,0.0012925232000000001,0.4513,0.01,瑞华泰
512040.SH,20210930,688533.SH,0.0005627223000000001,0.3493,0.01,上声电子
512040.SH,20210930,688682.SH,0.0010078684,0.0946,0.01,霍莱沃
512040.SH,20210930,688707.SH,0.0012800473,0.4471,0.01,振华新材-U
512040.SH,20210930,688772.SH,0.0006316011,0.4377,0.0,珠海冠宇
512920.SH,20210930,000858.SZ,0.00307146,0.14,0.0,五粮液
512920.SH,20210930,002594.SZ,0.00174657,0.07,0.0,比亚迪
512920.SH,20210930,300750.SZ,0.00420584,0.08,0.0,宁德时代
512920.SH,20210930,300760.SZ,0.00154168,0.04,0.0,迈瑞医疗
512920.SH,20210930,600036.SH,0.0037333,0.74,0.0,招商银行
512920.SH,20210930,600519.SH,0.00915,0.05,0.0,贵州茅台
512920.SH,20210930,600900.SH,0.00178706,0.8123,0.0,长江电力
512920.SH,20210930,601012.SH,0.0016314544,0.1978,0.0,隆基股份
512920.SH,20210930,601318.SH,0.00188604,0.39,0.0,中国平安
512920.SH,20210930,601888.SH,0.00182,0.07,0.0,中国中免
501309.SH,20210930,0005.HK,0.01446264,4.24,,
501309.SH,20210930,0388.HK,0.0103922,0.26,,
501309.SH,20210930,0700.HK,0.03344019,0.87,,
501309.SH,20210930,0939.HK,0.0102765,22.1,0.0,
501309.SH,20210930,1299.HK,0.01933194,2.58,,
501309.SH,20210930,1398.HK,0.0054511,15.1,0.0,
501309.SH,20210930,1810.HK,0.00636882,3.58,,
501309.SH,20210930,2269.HK,0.0079035,0.75,,
501309.SH,20210930,2318.HK,0.0051014,1.15,0.0,
501309.SH,20210930,3690.HK,0.01972128,0.96,,
501066.SH,20210930,002027.SZ,1.333064964,1821.127,0.13,分众传媒
501066.SH,20210930,002223.SZ,1.2381371912,382.0232,0.4,鱼跃医疗
501066.SH,20210930,002304.SZ,1.3533261312,81.4864,0.07,洋河股份
501066.SH,20210930,002415.SZ,0.97289885,176.8907,0.02,海康威视
501066.SH,20210930,002475.SZ,1.1145108854999999,312.1005,0.04,立讯精密
501066.SH,20210930,0291.HK,1.314402068,274.4,,
501066.SH,20210930,2020.HK,2.0533029623,167.9,,
501066.SH,20210930,300122.SZ,1.2749265009,80.1891,0.09,智飞生物
501066.SH,20210930,300482.SZ,1.2960716,301.412,0.94,万孚生物
501066.SH,20210930,600887.SH,1.6014209769999999,424.7801,0.07,伊利股份
159961.SZ,20210930,000333.SZ,0.2897448,41.63,0.01,美的集团
159961.SZ,20210930,000568.SZ,0.1425933774,6.4353,0.0,泸州老窖
159961.SZ,20210930,000651.SZ,0.1586425,40.94,0.01,格力电器
159961.SZ,20210930,000858.SZ,0.3449403153,15.7227,0.0,五粮液
159961.SZ,20210930,002415.SZ,0.19133565,34.7883,0.0,海康威视
159961.SZ,20210930,002475.SZ,0.1369582059,38.3529,0.01,立讯精密
159961.SZ,20210930,002594.SZ,0.17415798,6.98,0.01,比亚迪
159961.SZ,20210930,300059.SZ,0.2356194106,68.5538,0.01,东方财富
159961.SZ,20210930,300750.SZ,0.5044169058,9.5946,0.0,宁德时代
159961.SZ,20210930,300760.SZ,0.14029288,3.64,0.01,迈瑞医疗
161132.SZ,20210930,000568.SZ,0.28761084,12.98,0.01,泸州老窖
161132.SZ,20210930,000596.SZ,0.3752849828,15.7339,0.04,古井贡酒
161132.SZ,20210930,000858.SZ,0.46137717,21.03,0.01,五粮液
161132.SZ,20210930,000860.SZ,0.2367631572,66.9958,0.09,顺鑫农业
161132.SZ,20210930,2331.HK,0.3127929952,41.65,,
161132.SZ,20210930,600036.SH,0.4010775,79.5,0.0,招商银行
161132.SZ,20210930,600486.SH,0.4011361785,38.2581,0.12,扬农化工
161132.SZ,20210930,600519.SH,0.54534,2.98,0.0,贵州茅台
161132.SZ,20210930,600809.SH,0.50468642,15.9964,0.01,山西汾酒
161132.SZ,20210930,603833.SH,0.2473443,18.9,0.03,欧派家居
501310.SH,20210930,0386.HK,0.0650196666,202.2,0.0,
501310.SH,20210930,0688.HK,0.0414536487,28.05,,
501310.SH,20210930,0857.HK,0.044326955999999994,144.2,0.0,
501310.SH,20210930,0939.HK,0.0729345696,156.9,0.02,
501310.SH,20210930,1288.HK,0.0430891954,193.0,0.0,
501310.SH,20210930,1398.HK,0.0758583603,210.3,0.0,
501310.SH,20210930,2628.HK,0.050464442199999994,47.4,0.0,
501310.SH,20210930,3328.HK,0.053458959699999996,138.9,0.0,
501310.SH,20210930,3988.HK,0.0790020788,343.6,0.0,
501310.SH,20210930,601668.SH,0.0767328,159.86,0.0,中国建筑
512820.SH,20210930,000001.SZ,0.56985126,317.82,0.02,平安银行
512820.SH,20210930,001218.SZ,0.000159285,0.035,0.0,丽臣实业
512820.SH,20210930,002142.SZ,0.41410215,117.81,0.02,宁波银行
512820.SH,20210930,300972.SZ,5.7663e-05,0.043,0.0,万辰生物
512820.SH,20210930,301078.SZ,0.00043569269999999997,0.7551,0.01,孩子王
512820.SH,20210930,600000.SH,0.346203,384.67,0.01,浦发银行
512820.SH,20210930,600016.SH,0.27250354,696.94,0.02,民生银行
512820.SH,20210930,600036.SH,1.126329547,223.2566,0.01,招商银行
512820.SH,20210930,601166.SH,0.87106353,475.991,0.02,兴业银行
512820.SH,20210930,601229.SH,0.23829152620000002,325.9802,0.02,上海银行
512820.SH,20210930,601288.SH,0.27658638,940.77,0.0,农业银行
512820.SH,20210930,601328.SH,0.404874,899.72,0.02,交通银行
512820.SH,20210930,601398.SH,0.53504722,1148.17,0.0,工商银行
512820.SH,20210930,601728.SH,0.015563434499999999,39.4011,0.01,中国电信
512820.SH,20210930,605567.SH,7.4222e-05,0.0629,0.0,春雪食品
159959.SZ,20210930,000063.SZ,0.6483809353,195.7081,0.05,中兴通讯
159959.SZ,20210930,002230.SZ,0.6218675370000001,117.5553,0.06,科大讯飞
159959.SZ,20210930,002415.SZ,0.99936815,181.7033,0.02,海康威视
159959.SZ,20210930,600036.SH,0.6889547855,136.5619,0.01,招商银行
159959.SZ,20210930,600048.SH,1.1673190092,832.0164,0.07,保利发展
159959.SZ,20210930,600406.SH,1.1460737547,319.1517,0.06,国电南瑞
159959.SZ,20210930,600900.SH,0.83385192,379.0236,0.02,长江电力
159959.SZ,20210930,601668.SH,0.9220391040000001,1920.9148,0.05,中国建筑
159959.SZ,20210930,601888.SH,0.6438198,24.7623,0.01,中国中免
159959.SZ,20210930,601919.SH,0.6031150272,349.0249,0.03,中远海控
159959.SZ,20210930,688269.SH,0.0019192608,0.1941,0.01,凯立新材
159959.SZ,20210930,688499.SH,0.0037652629,0.2149,0.01,利元亨
159959.SZ,20210930,688621.SH,0.0024777225,0.1485,0.01,阳光诺和
159959.SZ,20210930,688707.SH,0.002327619,0.813,0.01,振华新材-U
159959.SZ,20210930,688772.SH,0.001870128,1.296,0.01,珠海冠宇
512960.SH,20210930,000063.SZ,2.0088736617,606.3609,0.16,中兴通讯
512960.SH,20210930,002230.SZ,1.8045248,341.12,0.16,科大讯飞
512960.SH,20210930,002415.SZ,3.10004695,563.6449,0.07,海康威视
512960.SH,20210930,600036.SH,1.8089109840000002,358.5552,0.02,招商银行
512960.SH,20210930,600048.SH,3.4350751757999998,2448.3786,0.2,保利发展
512960.SH,20210930,600406.SH,3.4307412111,955.3721,0.17,国电南瑞
512960.SH,20210930,600900.SH,2.2576554,1026.207,0.05,长江电力
512960.SH,20210930,601668.SH,2.856986496,5952.0552,0.15,中国建筑
512960.SH,20210930,601669.SH,1.8389904763999998,2171.1812,0.19,中国电建
512960.SH,20210930,601919.SH,1.8543930048,1073.1441,0.09,中远海控
512950.SH,20210930,000063.SZ,1.8932009293,571.4461,0.15,中兴通讯
512950.SH,20210930,002230.SZ,1.707380827,322.7563,0.16,科大讯飞
512950.SH,20210930,002415.SZ,2.91796505,530.5391,0.07,海康威视
512950.SH,20210930,600036.SH,1.7014767,337.26,0.02,招商银行
512950.SH,20210930,600048.SH,3.2646896647,2326.9349,0.19,保利发展
512950.SH,20210930,600406.SH,3.2263292817,898.4487,0.16,国电南瑞
512950.SH,20210930,600900.SH,2.14242688,973.8304,0.04,长江电力
512950.SH,20210930,601668.SH,2.6920921439999996,5608.5253,0.14,中国建筑
512950.SH,20210930,601669.SH,1.732532571,2045.493,0.18,中国电建
512950.SH,20210930,601919.SH,1.7612137152,1019.2209,0.09,中远海控
159960.SZ,20210930,0151.HK,9.810000000000001e-08,0.0002,,
159960.SZ,20210930,0270.HK,2.539e-07,0.0003,,
159960.SZ,20210930,0700.HK,0.4201514051,10.9308,,
159960.SZ,20210930,0788.HK,1.1896e-06,0.014,,
159960.SZ,20210930,0857.HK,1.844e-07,0.0006,0.0,
159960.SZ,20210930,0939.HK,0.40628278700000003,874.0131,0.09,
159960.SZ,20210930,0941.HK,0.1939975217,49.6003,,
